link,section,date,title,nb_up,nb_down,nb_comments
https://9gag.com/gag/aK6PWRW,Ask 9GAG,2021-01-22 00:00:00.000000,Post title,2,6,5
https://9gag.com/gag/ayM5PYV,Funny,2021-01-12 00:00:00.000000,F*ggot Baggins,0,0,0
https://9gag.com/gag/aLpKejv,Funny,2021-01-10 00:00:00.000000,"If you know these guys, you had an amazing childhood",564,59,55
https://9gag.com/gag/ajmQ9Dg,Funny,2020-12-29 00:00:00.000000,Netflix deserve a shitstorm,458,68,87
https://9gag.com/gag/aZy9dbX,Funny,2020-12-25 00:00:00.000000,Finally,56,15,32
https://9gag.com/gag/a7WjePz,Awesome,2020-12-24 00:00:00.000000,No title needed,0,0,0
https://9gag.com/gag/aBmDgr1,Funny,2020-12-23 00:00:00.000000,It should have been a bat,1,0,0
https://9gag.com/gag/aXg8EVD,Funny,2020-12-21 00:00:00.000000,Wake up west world.. ching chong are literally f**king u,0,0,0
https://9gag.com/gag/a7W4xbx,Funny,2020-12-20 00:00:00.000000,Why u so geh?,276,48,45
https://9gag.com/gag/aMxRKNR,Funny,2020-12-17 00:00:00.000000,"Now you know how, 9gag!",38,14,13
https://9gag.com/gag/a0NA5Ev,Funny,2020-12-16 00:00:00.000000,BraveSweetHeart,18,21,34
https://9gag.com/gag/a5WmKBr,Funny,2020-12-16 00:00:00.000000,It 200% goes on funny,3,8,9
https://9gag.com/gag/arV6ezV,Funny,2020-12-15 00:00:00.000000,Nasa guide to more inclusive space terms,24,11,4
https://9gag.com/gag/ax9X1p2,Funny,2020-12-10 00:00:00.000000,Cursed images post - do your best,45,10,24
https://9gag.com/gag/an462NL,Funny,2020-12-06 00:00:00.000000,Hell on earth,88,11,13
https://9gag.com/gag/aVwA7oK,Funny,2020-12-05 00:00:00.000000,Do your worst 9gag,14,7,18
https://9gag.com/gag/aXgBgy9,Funny,2020-12-05 00:00:00.000000,AOC is the first socialist that sell her own brand like a filty capitalist,17,16,68
https://9gag.com/gag/aVwA0ww,Funny,2020-12-05 00:00:00.000000,Finally I made my own,16,24,3
https://9gag.com/gag/aMxgAbP,Funny,2020-12-04 00:00:00.000000,F**k u human,874,31,14
https://9gag.com/gag/a9nxQMZ,Funny,2020-12-03 00:00:00.000000,Repost!,0,0,0
https://9gag.com/gag/aj9z8WR,Funny,2020-11-29 00:00:00.000000,Gucci style 2021,14,8,6
https://9gag.com/gag/aqnoVKj,Funny,2020-11-26 00:00:00.000000,It's 3.00am,19,5,2
https://9gag.com/gag/a7WxRR2,Funny,2020-11-20 00:00:00.000000,People is so stupid,222,35,5
https://9gag.com/gag/aLwE1xx,NSFW,2020-11-18 00:00:00.000000,No title needed,0,0,0
https://9gag.com/gag/aXgOZwg,Funny,2020-11-15 00:00:00.000000,I can hear the big oof spreading worldwide,16,4,11
https://9gag.com/gag/aAe5Peg,Funny,2020-11-10 00:00:00.000000,Joe Bidet,178,28,11
https://9gag.com/gag/a2WpPgD,Funny,2020-11-10 00:00:00.000000,"My friend mongoose, I feel you",141,13,14
https://9gag.com/gag/avzqvNW,Funny,2020-11-07 00:00:00.000000,I'm a hero,15,4,2
https://9gag.com/gag/a9nwnYK,Funny,2020-11-06 00:00:00.000000,"In four years, US will be a chinese colony and this is so funny",14,24,15
https://9gag.com/gag/avzV9PM,Funny,2020-11-02 00:00:00.000000,You racist!,14,16,16
https://9gag.com/gag/a8GvRvQ,Funny,2020-10-29 00:00:00.000000,Allah is very bad gay shit. It is on funny because it has to be here.,2,0,1
https://9gag.com/gag/an4Wmjb,Funny,2020-10-17 00:00:00.000000,German is sus,1800,108,283
https://9gag.com/gag/aeDPYeq,Funny,2020-10-13 00:00:00.000000,As the pure driven snow,42,18,48
https://9gag.com/gag/abGmZ5L,Funny,2020-10-13 00:00:00.000000,4 more years just because of this,37,25,46
https://9gag.com/gag/aj9d3B0,Funny,2020-10-10 00:00:00.000000,Where are my ectolitres of beer?,113,11,27
https://9gag.com/gag/a6KxpRm,Funny,2020-10-09 00:00:00.000000,Uranus,979,140,35
https://9gag.com/gag/aQdr88d,Funny,2020-10-07 00:00:00.000000,What an amazing election,15,8,14
https://9gag.com/gag/aBmo5OD,Funny,2020-10-05 00:00:00.000000,This little maneuver is gonna cost us 51 years,240,11,41
https://9gag.com/gag/aEPExMn,Funny,2020-10-01 00:00:00.000000,Argh!,2,9,3
https://9gag.com/gag/aXgeb8d,Politics,2020-09-30 00:00:00.000000,9gag polls!,2,3,11
https://9gag.com/gag/avz95Q5,Funny,2020-09-26 00:00:00.000000,Laura writes to Obama..,6,15,14
