link,section,date,title,nb_up,nb_down,nb_comments
https://9gag.com/gag/apg8D8D,Funny,2022-05-16 00:00:00.000000,Rosa rosa rosam,1900,82,79
https://9gag.com/gag/aWg9pNZ,Funny,2022-05-16 00:00:00.000000,Chicago,2900,155,309
https://9gag.com/gag/a11wNmv,Awesome,2022-05-16 00:00:00.000000,"One of the most badass scenes in cinema history, this is the birth of the antihero.",6700,194,348
https://9gag.com/gag/a21Gvop,Funny,2022-05-15 00:00:00.000000,YT is turning on their own content creators and turning into hot pile of turd in summer,15000,295,1600
https://9gag.com/gag/aVxBgYv,Ask 9GAG,2022-05-15 00:00:00.000000,If only I could have tips on how to make it a permanent thing..,8700,369,1100
https://9gag.com/gag/aAGZ6EL,Funny,2022-05-16 00:00:00.000000,When you deal with bullies and...,5600,434,258
https://9gag.com/gag/a71A9px,Relationship,2022-05-16 00:00:00.000000,Worth it.,1600,141,145
https://9gag.com/gag/ajgyO6q,WTF,2022-05-16 00:00:00.000000,What was that for?,6300,231,359
https://9gag.com/gag/aVxBLQn,WTF,2022-05-16 00:00:00.000000,"Remember when a Truck drivers ""two-faced"" pic with left half wrinkled due to constantly being under sunlight",3100,73,180
https://9gag.com/gag/aPZnXDK,Random,2022-05-17 00:00:00.000000,Skip this car man .,2300,58,52
https://9gag.com/gag/aXre2x6,WTF,2022-05-17 00:00:00.000000,A humbling message outside a cemetery in the middle of the woods,2100,112,76
https://9gag.com/gag/abgExnr,Funny,2022-05-16 00:00:00.000000,You got this...,6200,424,932
https://9gag.com/gag/aBnoX9D,Funny,2022-05-17 00:00:00.000000,Like ya maybe they aren't so bad lol,5900,449,351
https://9gag.com/gag/aBnoW82,Awesome,2022-05-14 00:00:00.000000,Great Animated Series for Adults,2000,119,219
https://9gag.com/gag/aQXV9Lq,Awesome,2022-05-14 00:00:00.000000,Bannana brain,2700,301,188
https://9gag.com/gag/aVxBMDv,WTF,2022-05-14 00:00:00.000000,Should’ve swallowed it.,1100,90,172
https://9gag.com/gag/a81zopV,Random,2022-05-14 00:00:00.000000,Egyptian God Family Tree,2200,72,207
https://9gag.com/gag/aKmpj81,Funny,2022-05-14 00:00:00.000000,Process is process <3,2600,63,92
https://9gag.com/gag/aOQGr4M,Awesome,2022-05-14 00:00:00.000000,This guy sold his nightclub to save thousands of dogs and other animals,5600,188,160
