link,section,date,title,nb_up,nb_down,nb_comments
https://9gag.com/gag/abr8PbL,Gaming,2020-03-24,"I’m playing on ultra-violence, and I am stuck at the gate of Taras Nabad. This son of a b*tch is the worst enemy in the game. Any advice against him without having to rely on BFG shots/cheats/lower difficulty?",12,6,28
https://9gag.com/gag/a2RpBRO,Gaming,2020-03-19,For a very brief moment in Doom (2016) ‘I am Vega’ mission. You can actually see doomguys face at the end.,187,17,5
https://9gag.com/gag/a3RrVbr,Funny,2020-03-19,He T H I C C boi.,665,30,10
https://9gag.com/gag/aWE5GPd,Gaming,2020-03-17,With the possible exception of snipers.,49,10,10
https://9gag.com/gag/an5w1pV,Funny,2020-03-16,This gonna be awesome.,330,44,51
https://9gag.com/gag/ae5zLyQ,Funny,2020-03-14,No I don’t have the sauce.,29,5,2
https://9gag.com/gag/awoDK9W,Funny,2020-03-04,Checked 9gag’s tips and rules on “how to be a 9gagger”. Here are some of my favorites.,8,7,2
https://9gag.com/gag/aAgLdX0,Movie & TV,2020-02-27,"Since it has not yet been posted, here is the current cast of witchers for the second season. (sorry for shitty post-making).",19,4,17
https://9gag.com/gag/aV01d6d,Funny,2020-02-18,Those were some good times man.,344,58,4
https://9gag.com/gag/abrRMNp,Funny,2020-01-28,Sometimes she’s right.,52,42,21
https://9gag.com/gag/ayovEmq,Funny,2020-01-27,Rest in Peace Kobe.,47,33,17
https://9gag.com/gag/a7wppeb,Ask 9GAG,2020-01-24,I am Considering getting one.,76,114,132
https://9gag.com/gag/aWEDjg6,Funny,2020-01-23,Bronn when seeing that his photos are still getting upvotes.,0,0,0
https://9gag.com/gag/a0REp2n,Ask 9GAG,2020-01-15,Any geologist on here who knows what stone/mineral this is? ( I onow it’s not obsidian).,9,6,30
https://9gag.com/gag/a5R2xQV,Dark Humor,2020-01-12,Virgin by choice!,166,25,8
https://9gag.com/gag/aMYvOpG,Funny,2020-01-12,Sponsors will be sponsors. (An alternate use of drake meme).,1,0,0
https://9gag.com/gag/aXj796V,Funny,2020-01-03,No one is perfect,326,73,25
https://9gag.com/gag/aKdv3xj,Ask 9GAG,2019-12-22,Everyone is talking about casting colors but what are your thpughts on him as vigelfortz? I think he pulls it off.,1,4,6
https://9gag.com/gag/a3RA495,Funny,2019-12-17,"Your instagram profile, your choice. But like the dude said. If all you have to be proud of is your boobs and ass you can’t really get mad at guys staring at them.",639,74,29
https://9gag.com/gag/a2Rv6Yp,Anime & Manga,2019-12-01,It’s between ‘Attack on Titan’ and ‘Fullmetal Alchemist: Brotherhood’ level of good.,97,20,32
https://9gag.com/gag/aDgYrDd,Funny,2019-11-23,A father’s wisdom,3800,449,241
https://9gag.com/gag/aqgeRO7,Funny,2019-11-22,This is a repost but I found it to be so funny I just had to share it again.,0,1,0
https://9gag.com/gag/ag5gO81,Funny,2019-11-15,Did I do good?,15,4,2
https://9gag.com/gag/a9REXDZ,Funny,2019-11-10,A true boomer.,31,24,6
https://9gag.com/gag/ap5N17M,Funny,2019-11-09,I just don’t get it.,45,13,7
https://9gag.com/gag/aQ1odRz,Funny,2019-11-08,Now we wait for boomer comments.,4600,193,103
https://9gag.com/gag/aPR7Oen,Video,2019-11-06,And they say white people are weird,106,13,29
https://9gag.com/gag/az11wwB,Funny,2019-10-29,Guess who’s PC and who’s console.,40,10,21
https://9gag.com/gag/a1RRL4P,Latest News,2019-10-28,"People talking about corruption and scumbag politicians, meanwhile in Lebanon: the national debt of the country is $100 billion. While the combined networth of Lebanon’s most corrupt politicians is $385 billion.",122,12,28
https://9gag.com/gag/aN00KAv,Gaming,2019-10-24,Favorite Destiny 2 exotic?,13,11,22
https://9gag.com/gag/aGgZd4Z,Video,2019-10-19,Marketing done right.,22,18,3
https://9gag.com/gag/avoOV6q,Funny,2019-10-16,Good ol’ breach.,98,6,2
https://9gag.com/gag/aV03w3d,Funny,2019-10-13,I am surprised this didn’t catch on as a template,973,57,79
https://9gag.com/gag/ax71GQW,Ask 9GAG,2019-10-11,"I am thinking of purchasing this DLC, should I? What would you rate it?",22,8,47
https://9gag.com/gag/ax70xWp,Funny,2019-10-10,"Posted this on R3D!T, let’s see if it gets more approval here...",11,16,1
https://9gag.com/gag/a2Rrxjp,Funny,2019-10-02,About time they told us where our tax money was going.,39,7,12
https://9gag.com/gag/aN0AQKv,Funny,2019-09-30,I gave my character brown skin to show diversity in my characters.,30,7,5
https://9gag.com/gag/a2Rrd9e,Video,2019-09-28,Wise words from a wise man.,47,12,2
https://9gag.com/gag/aZ7BKpp,Funny,2019-09-26,We’ve all had those days.,588,28,51
https://9gag.com/gag/a2RdD09,Funny,2019-09-24,I repost this because more people should know (johntrueman was OP).,0,0,0
https://9gag.com/gag/aXjwd1d,NSFW,2019-09-18,Not all heroes wear capes,337,21,2
https://9gag.com/gag/a0Rp6pz,NSFW,2019-09-11,"But of course, it’s just a lie she tells you because she’s actually f**king the neighbor.",424,65,36
https://9gag.com/gag/aDgmLDG,Anime & Manga,2019-09-06,"Name a more fabulous villain introduction, I will wait.",290,16,26
https://9gag.com/gag/abrymzB,Video,2019-08-30,The cosby show predicted bill cosby,1600,76,39
https://9gag.com/gag/aqgNGDp,Ask 9GAG,2019-08-27,"The hornier the woman, the tighter her vagina.",346,44,202
https://9gag.com/gag/a85bZA1,Ask 9GAG,2019-08-24,"To anyone on 9gag who has done drugs, (not MJ I mean the hard shit) what are they like? Anything like movies and shows portray?",10,15,46
